E 0.7166666666666667 0.2833333333333333 0.21666666666666667 0.16666666666666666 0.2 0.36666666666666664 0.21666666666666667 0.16666666666666666 0.2 0.23333333333333334 0.7166666666666667 0.0 0.0 0.11666666666666667 1.0 0.5666666666666667 0.16666666666666666 0.4666666666666667 0.15 0.31666666666666665 0.0 0.0 0.6672222222222223 0.9327777777777778 0 1
E 0.08333333333333333 0.26666666666666666 0.23333333333333334 0.18333333333333332 0.2 0.36666666666666664 0.2 0.21666666666666667 0.21666666666666667 0.26666666666666666 0.08333333333333333 0.0 0.0 0.15 0.9833333333333333 0.9666666666666667 0.18333333333333332 0.48333333333333334 0.15 0.35 0.06666666666666667 0.0 0.6561111111111111 0.9283333333333333 0 1
E 0.603448275862069 0.25862068965517243 0.20689655172413793 0.15517241379310345 0.2413793103448276 0.3448275862068966 0.22413793103448276 0.15517241379310345 0.25862068965517243 0.29310344827586204 0.603448275862069 0.0 0.05172413793103448 0.15517241379310345 0.4827586206896552 0.6551724137931034 0.4827586206896552 0.39655172413793105 0.2413793103448276 0.2413793103448276 0.2413793103448276 0.0 0.7217598097502973 0.6456599286563615 0 1
E 0.5 0.25862068965517243 0.22413793103448276 0.15517241379310345 0.20689655172413793 0.3793103448275862 0.20689655172413793 0.15517241379310345 0.20689655172413793 0.2413793103448276 0.5 0.0 0.0 0.10344827586206896 0.9655172413793104 0.1724137931034483 0.15517241379310345 0.4827586206896552 0.10344827586206896 0.25862068965517243 0.0 0.0 0.6438763376932224 0.9447086801426873 0 1
D 0.43103448275862066 0.27586206896551724 0.29310344827586204 0.29310344827586204 0.3448275862068966 0.3275862068965517 0.3620689655172414 0.3620689655172414 0.3275862068965517 0.29310344827586204 0.43103448275862066 0.0 0.10344827586206896 1.0 1.0 0.08620689655172414 0.10344827586206896 0.1206896551724138 0.22413793103448276 0.7586206896551724 0.4827586206896552 0.0 0.6533888228299644 0.960166468489893 1 1
D 0.03333333333333333 0.2833333333333333 0.26666666666666666 0.3 0.31666666666666665 0.3333333333333333 0.3333333333333333 0.3 0.3 0.3 0.03333333333333333 0.0 0.1 0.15 0.9833333333333333 0.13333333333333333 0.11666666666666667 0.15 0.21666666666666667 0.75 0.4666666666666667 0.0 0.6188888888888889 0.9666666666666667 1 1
D 0.03333333333333333 0.3 0.2833333333333333 0.31666666666666665 0.35 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.2833333333333333 0.2833333333333333 0.03333333333333333 0.0 0.1 0.18333333333333332 0.9666666666666667 0.1 0.1 0.13333333333333333 0.18333333333333332 0.75 0.5 0.0 0.615 0.9827777777777778 1 1
D 0.13793103448275862 0.29310344827586204 0.3103448275862069 0.3448275862068966 0.3620689655172414 0.3620689655172414 0.3620689655172414 0.3620689655172414 0.3103448275862069 0.3275862068965517 0.13793103448275862 0.0 0.1206896551724138 0.9827586206896551 0.9655172413793104 0.08620689655172414 0.10344827586206896 0.10344827586206896 0.20689655172413793 0.7586206896551724 0.4827586206896552 0.0 0.6504161712247325 0.9726516052318668 1 1
D 0.0 0.26666666666666666 0.2833333333333333 0.3 0.31666666666666665 0.31666666666666665 0.3333333333333333 0.3 0.25 0.25 0.0 0.0 0.13333333333333333 0.7833333333333333 0.95 0.08333333333333333 0.08333333333333333 0.1 0.23333333333333334 0.7166666666666667 0.4 0.0 0.7038888888888889 0.9438888888888889 1 1
D 0.46551724137931033 0.27586206896551724 0.29310344827586204 0.3275862068965517 0.3448275862068966 0.3448275862068966 0.3620689655172414 0.3275862068965517 0.29310344827586204 0.27586206896551724 0.46551724137931033 0.0 0.1206896551724138 1.0 0.9827586206896551 0.10344827586206896 0.10344827586206896 0.10344827586206896 0.1896551724137931 0.7586206896551724 0.5172413793103449 0.0 0.6022592152199763 0.9780023781212842 1 1
D 0.25862068965517243 0.25862068965517243 0.3103448275862069 0.3275862068965517 0.3275862068965517 0.3275862068965517 0.3620689655172414 0.3103448275862069 0.29310344827586204 0.25862068965517243 0.25862068965517243 0.0 0.10344827586206896 0.9655172413793104 0.9655172413793104 0.06896551724137931 0.10344827586206896 0.10344827586206896 0.22413793103448276 0.7413793103448276 0.43103448275862066 0.0 0.6747919143876338 0.9613555291319857 1 1
D 0.016666666666666666 0.2833333333333333 0.26666666666666666 0.3 0.31666666666666665 0.3333333333333333 0.3333333333333333 0.3 0.3 0.2833333333333333 0.016666666666666666 0.0 0.13333333333333333 0.7333333333333333 0.9666666666666667 0.13333333333333333 0.13333333333333333 0.15 0.25 0.7333333333333333 0.4166666666666667 0.0 0.6727777777777778 0.955 1 1
S 0.0 0.1935483870967742 0.1774193548387097 0.11290322580645161 0.3387096774193548 0.41935483870967744 0.16129032258064516 0.0967741935483871 0.1774193548387097 0.24193548387096775 0.0 0.0 0.0 0.3709677419354839 0.3870967741935484 0.2903225806451613 0.27419354838709675 0.3064516129032258 0.4838709677419355 0.20967741935483872 0.0 0.0 0.799687825182102 0.7882414151925078 0 1
