1.835204218857434677e-01 1.608721056895509871e-01 -5.189193321022145949e-02 3.617154377591780268e-02 1.616274192209238014e-01 -7.518281559729744767e-02 -1.081871768738735529e-01
4.162394831260136929e-02 5.174288185015639419e-02 2.286279933232337469e-01 -4.242952631947837228e-01 -1.985776703823374234e-01 -1.072622630173775682e-01 1.445876581985800491e-01
9.770500415877776679e-02 -1.855733957714788829e-01 2.523524929672976702e-01 -5.728289233278983233e-02 -4.547440546629072378e-01 -1.666024037150954373e-01 3.547768500136158631e-01
-4.321434656113165573e-02 -1.479444888047830864e-01 1.846051123621459539e-02 1.297827593077101604e-01 1.614237805794828673e-01 2.011766098960726945e-01 2.022619264182194676e-01
3.377810652625977406e-02 -3.178897267381432072e-03 4.224653552045874449e-01 -2.503319639670236185e-01 -4.037716048649301892e-01 2.011666803313588887e-03 3.949858144101979496e-02
7.289365377539845647e-02 2.419870613364420373e-02 9.544456361371883579e-02 3.291602237865959291e-01 2.577802015258796597e-01 -3.997681772265652134e-01 -1.525481820396233090e-01
1.489722329001930690e-01 7.677237847625040419e-03 -2.339112224975094245e-02 4.889276431489859853e-02 2.468565521358966619e-01 -4.822593757213691074e-02 -3.419845036162556529e-01
-4.897191762674103777e-02 3.122959671605064491e-01 -1.019830456458232226e-01 -3.018158632793406237e-01 -5.109094835239508248e-01 -1.088231810163026864e-01 3.474776653762050999e-02
-1.323691224166005376e-01 1.898429359160793903e-02 -2.428518460724744810e-01 2.969917952287382534e-01 -2.714372314511057094e-02 -1.029069819157109184e-01 2.485234812268968252e-01
3.440133882755910810e-02 1.238311805588000747e-01 1.187689839920474553e-03 4.769762150302995218e-01 1.211263986814780647e-01 -2.480805807072003488e-02 -2.946005484865752977e-01
-1.506974347635911538e-01 1.663111337908057541e-01 -1.052144646430049936e-02 -2.322211939267808667e-01 2.306901006183586789e-01 -3.187539763784159041e-01 -3.323731559289330173e-01
-2.665655409624416439e-02 -1.008609811695226344e-01 3.283194004876405225e-01 -1.613685515725971076e-01 4.924244608421402686e-02 1.429975762663782402e-01 6.152876161019447954e-02
9.649218307902424074e-02 -2.911920656061332546e-01 1.771864096257736105e-03 -1.327292757414305913e-01 -1.402866204342358425e-01 -9.539316027196811931e-02 2.072694506544854043e-01
1.571016516455886469e-01 9.437799162924018215e-02 -1.615972045880454191e-02 -1.033911164498061419e-01 2.043897452050821018e-01 -1.091210685460610869e-01 -7.007853484258842747e-02
-3.000022926067854451e-02 -2.170398183132885017e-02 1.951614664409459521e-01 1.550278075482826312e-02 -8.379643517507313899e-02 4.981605090353103532e-02 -3.805761530058028308e-01
8.629596760041387260e-02 -1.244189876384310250e-01 1.681383692245794481e-01 -2.921683680462622279e-01 2.428940548123369181e-01 -2.720518414936810153e-02 -4.540731133111244877e-02
-2.267645318623764256e-02 -9.267191064880257734e-02 2.542496305218083230e-01 -1.118396724500109740e-01 -1.687799129391860664e-01 -1.198210715588951397e-01 2.072508450891197562e-01
-1.007770003619205684e-01 -2.378557688664593162e-01 1.400491095630638505e-01 6.163174565048789438e-02 4.215796297583093016e-02 2.163427446875191562e-01 -5.379470075737381729e-02
-1.475809299143505775e-02 -7.049916311707175864e-02 3.528622146618958649e-02 7.756248575436358594e-02 -1.526379115574881262e-01 1.087556151604276572e-01 -3.753429705555578338e-02
-1.937946041021722243e-01 -8.423868629995637236e-02 5.112888029296999703e-02 -3.165732992208463159e-01 -6.570205768416041703e-02 1.144324278112117677e-01 2.763666532904135442e-01
-4.337673541597210358e-02 -3.474117230275304558e-02 4.058090754540395056e-02 -5.116830841351088788e-02 -1.528757693480691134e-02 7.955458416014794809e-02 -1.328494541370774940e-01
3.044069247388330249e-02 1.484649627961693030e-01 9.890639250358804549e-03 -1.741375979600986723e-01 -1.322365289087721885e-01 -1.909702977248262656e-01 5.700670228425317593e-02
1.086091543604955773e-01 -2.847772384829976300e-01 -5.389181086558165329e-02 1.963312356273043124e-01 1.454150382120567367e-03 -3.451424911764194303e-01 9.010628910687616677e-02
-1.363799564138488685e-01 -2.168564359658769203e-01 -2.103917061072400618e-01 1.520564924864303002e-01 3.588092596037092963e-01 -1.078046626733178692e-01 1.915615592159292668e-01
-3.361236184199251770e-02 -1.275494411522134497e-01 -9.327473118959338227e-03 2.218096346245395645e-01 2.120769572126804114e-01 2.233774543812283020e-01 -2.938139560338721146e-01
2.190154701606086274e-01 7.683972406762505647e-02 -1.697728678350582734e-02 7.588708470206044499e-02 3.151195487927743039e-02 2.169297109505831656e-01 6.347980502556703486e-02
-1.624140070412415926e-01 -2.218193225052614292e-02 -1.839974393378453754e-01 1.768799595285893675e-05 2.774896095272468954e-03 -1.875864948700190493e-01 2.090470536954234515e-01
-7.722669150002751948e-02 -4.069759925631943887e-02 -5.431917088450809172e-02 -2.091069146073533391e-01 -2.139463512466684980e-01 3.458004092062491042e-01 -3.489244822050192180e-02
2.654025926724412621e-01 2.709459439459646971e-02 -1.960002490859872465e-02 3.799518648561711620e-01 -3.717134484452760956e-02 -3.999777086735591958e-01 3.010442428414114927e-02
1.718887187886917745e-01 7.247241753594685365e-02 7.868264631888184646e-02 -7.097254528432722642e-02 2.228540008944175296e-02 5.448651581380777043e-02 1.039817550712932859e-01
1.404262116443422970e-01 1.983004574670036990e-01 9.157832032197479877e-02 -1.834017221362722327e-01 -1.625976833452530690e-01 -9.519303847665796722e-03 -4.854305934959539381e-02
-9.498432927468452094e-03 -1.577974374692263371e-01 2.648525253685750716e-02 2.432633051869763086e-01 -1.729231424611003265e-01 -2.658997306340953326e-01 -5.337275287273346436e-02
-4.464796291297766506e-02 1.070548011755437096e-01 1.233330808547563190e-01 -2.468494889620293231e-01 3.042116141563347420e-01 1.741912117142308258e-01 6.736557018506666994e-02
1.526332172927321873e-01 1.141686999623055671e-01 -2.151236608649960413e-01 2.161247167395770885e-01 2.222368492478707658e-01 5.086583066947877874e-02 -7.078650483559301154e-02
-1.348417800094232344e-01 -5.076082472613498153e-02 -3.548611081864126438e-01 4.441727104614744404e-01 3.348803247392460880e-02 -1.111730898707998481e-02 -1.281904485969972279e-02
-1.568880748694763683e-01 -1.976811508126641304e-01 -1.211854100121046857e-01 2.166957724972244648e-02 -1.345737017052090201e-01 3.753697600683347530e-03 9.163338029451043032e-02
-2.843320118154945772e-02 5.500780726019589145e-02 5.741917536931880062e-02 -4.657494905461224272e-02 2.197813486455393872e-02 1.433357778380223158e-02 -1.258065990138013124e-01
7.488990888591422201e-02 -9.211969342160038210e-02 -2.002981345380791811e-01 2.120841057800588181e-01 -8.530098690768629643e-02 -9.800466601921416221e-02 -1.302904008797127478e-01
-3.026277487688431439e-02 -7.161477506564159490e-02 1.920835771391687929e-01 1.273504247811785284e-01 -9.946905398233067686e-02 -6.694870748808945393e-02 -2.435396012982653235e-02
-6.114965334851494433e-02 -2.535987255412839869e-01 1.612174250848930623e-01 -2.077043209846223815e-01 6.246175552003871978e-01 6.607364772742732595e-02 -1.958448362549285171e-01
8.318508837121493804e-02 1.761155096482575066e-01 -1.923411772847319345e-01 2.627696561325884583e-01 5.093809409144855506e-03 5.225159004770137949e-01 -2.509525744757023502e-01
7.683110402513773640e-02 -2.575025625765435880e-02 3.151652822726242476e-01 -9.654104305905376882e-02 6.318638828477998737e-02 1.412004566738109257e-01 1.361699209707607772e-01
-2.738105064785162704e-02 9.602305577610761866e-02 5.482905057357197187e-02 -2.809519228049646780e-02 1.230339369978184633e-01 1.649902726327074354e-01 2.179235806378334861e-01
-9.842947027468029741e-02 5.506995826789512494e-02 -1.735128871170287523e-01 6.269708020884821875e-02 2.963143505019384394e-01 -6.482640529195877674e-03 -2.067381911676132722e-01
2.129095356408850295e-02 -1.911777645460464581e-01 6.533208758550947126e-02 1.723411596892209519e-01 -1.309433394380482563e-01 -9.810777097904455069e-02 -2.190564831746090735e-01
1.354757890888041716e-01 3.763598624154666089e-02 3.746127248769780954e-02 2.722865237483895751e-01 4.090818309056066249e-01 1.154146846475501316e-02 -1.430672545559305564e-01
1.679192016580770969e-02 -1.822529058561619605e-02 1.827372620765848610e-01 -2.202510101394788977e-01 2.438319251237094365e-01 9.950402551649299709e-02 1.374024400015114722e-01
1.872320316598446166e-01 -9.667108257866910415e-02 1.016026469125591719e-01 -6.219589499737347704e-02 -1.972179993870787906e-01 1.701909318402232141e-01 1.476496887469943009e-01
2.386011849307365928e-01 5.588568655053902101e-03 -5.386862628835723671e-02 -1.337479645764068636e-01 1.300229894247420803e-01 -8.583512327143617837e-02 -8.252241987730948858e-02
-1.389227231576894150e-01 -6.000322740505045077e-02 3.282407378634925876e-02 1.355332770919410457e-01 -8.619848694285389690e-02 -1.335893869450062443e-02 -7.252799634271464568e-02
-5.098265846119053729e-02 -1.480577226642132149e-01 2.509764147344022422e-01 -4.214939311748424622e-01 3.673401561632110846e-01 -1.452354212071022554e-01 2.486724174869120729e-01
-5.048827985124145629e-02 1.523373352252287982e-01 1.258471045428455337e-01 -1.393113611907970950e-01 3.380857145362090033e-01 -2.437512142981094684e-02 -2.632073124218211602e-01
7.237636631937802156e-02 -3.290574621114379927e-01 2.219745136049471879e-01 3.469296974487030560e-01 6.702882823158499981e-03 3.466491685040682096e-03 -2.657630471817887252e-01
5.835800061716028830e-02 1.025239992268902334e-01 2.448787343575752895e-01 3.906539334502479727e-02 -2.992347852043595116e-02 -1.323534321442765005e-01 -6.246953059028555189e-02
7.215349534913532981e-02 -3.256500934288188986e-01 -5.849520058229320391e-02 4.393099438044105742e-01 1.939018418867661797e-01 7.364215050557233744e-02 -1.029308893115116058e-01
1.372498603030133657e-01 4.997115271181137158e-02 3.381859129747481763e-02 -1.322772801335463655e-01 7.245018431918884283e-02 1.013179687630421655e-01 -1.762802989664035147e-01
-7.975850311078527821e-02 -4.640907423422282324e-02 1.966264990186452830e-02 -1.586377164874494192e-02 2.575615055462193714e-01 1.928757842744470985e-01 -6.752074155946452549e-02
1.087797268804809869e-01 1.971016381738593115e-01 -3.655768094431524062e-01 3.690101275666636104e-03 -2.085362851686829999e-01 -2.020627422213951141e-01 -2.457869408322914742e-02
-8.444233875999057615e-02 -1.494744216532430982e-02 -2.463248450237466580e-01 7.963446994434936199e-02 -4.672186603819273309e-01 -1.520725340750814225e-02 4.164567257876122808e-01
5.159505944489559820e-02 -3.372684438979012267e-02 -5.279899046924104583e-02 4.921486418951939168e-01 -7.005606319786163161e-02 -3.840862806215677439e-01 2.565968677713502122e-01
4.420423568165538636e-02 -2.420947800391300420e-01 2.077064334917093913e-01 -1.071392837894413197e-01 -1.304752834950694829e-01 2.135554547329463204e-01 -1.195200272361226536e-02
5.733469166932558857e-04 -6.167788058249778355e-02 1.220490268779017215e-02 -1.149018788745668901e-01 -1.901565414117023511e-02 -1.346431135494148557e-01 1.802043466407439454e-01
3.589021285120545107e-02 5.923083838548834357e-02 -6.685593091968029811e-02 1.841582290857418924e-01 2.336567117557603046e-01 3.014655670954442535e-01 -2.379753475154117170e-01
2.959391188319622501e-02 2.529461845092036490e-02 1.346196520748140224e-01 -1.920531000726347359e-01 9.078875883588549689e-02 8.240366971595183831e-02 1.497407289113014510e-02
8.925867810902560207e-02 -5.068549927614162884e-03 -2.419788896353207430e-01 9.506667358164391790e-02 -2.775332427527336665e-01 3.260476812429299182e-02 -6.184891515644011517e-02
5.685671558228162087e-02 -1.525888802917560114e-02 6.442121244608699226e-02 -2.244465270665952361e-01 2.578046869638030980e-01 2.012566175295070203e-01 -2.043040552433084966e-01
6.038724878098073942e-03 1.940652235055455310e-01 -2.112267848070655540e-01 3.442854705816086880e-01 -2.312402111331847421e-01 1.011971883759760354e-01 2.609612878056826735e-01
-1.268362576647002506e-02 1.033655285695493226e-01 7.718556647758835487e-02 -1.960973412466743004e-01 -2.516000855543753523e-01 1.156720035613467146e-01 -9.064595152188079791e-03
8.842418222647406567e-02 -3.271606227983826082e-02 -2.773557783032465363e-01 5.904077115127586151e-01 2.243672376096721433e-01 2.838994302427140237e-01 -2.184012286830316618e-01
-2.103855451948300620e-02 -6.506515007435176301e-02 1.519542185439131110e-01 2.347688731071544133e-01 6.261914303463786413e-02 7.581178266370416918e-02 -1.468945999971525002e-02
-1.826786654015283562e-01 -1.482003730417089105e-01 1.196464953190297664e-01 2.608932651202133454e-02 -3.166397151694272938e-01 1.663865080054278411e-01 -1.542154336686052118e-01
-7.560252423039849623e-02 9.743882477236123774e-02 -3.243962418517139512e-01 6.708305804653350024e-02 1.346137805342250415e-01 -1.550630850048401455e-01 1.743909860766829079e-01
-2.831400763609207005e-02 8.463352419506443847e-02 1.035224035605430276e-01 -9.106267400926468247e-02 4.897660504694763967e-02 6.202399936749243559e-02 -1.776564477999667546e-01
3.316946843215566598e-02 1.357452055808355817e-01 1.560132484629637717e-01 -2.013215287152313529e-02 -5.349942412944917042e-02 -3.192309581918033323e-02 -2.670728367360169497e-01
-8.510737909743983087e-02 1.040209672078745567e-01 -2.691634560956929767e-01 -6.400055420988345900e-02 4.008865723237033385e-01 8.672983085678297177e-02 5.758660627427049372e-02
-2.657680541430518933e-02 -1.715253384222713284e-01 1.831357745603559573e-01 8.112187569736993781e-04 -3.381950981369243880e-01 -2.249317317929087623e-01 1.198067156031617370e-01
1.146818859667088908e-01 -3.249150527540253797e-02 -4.595508738844180097e-01 5.019038260279682362e-01 6.438199616672193870e-02 -5.126397913732327200e-02 7.544585638949702355e-02
-7.278093240229435539e-03 1.849363288842943986e-01 -2.881283843368015463e-01 -1.588639728142142715e-01 -1.624481195264385613e-01 -2.428061815677444168e-01 2.785186823859896466e-01
7.723384177075147405e-02 1.200250313503308935e-01 -3.537025647325147126e-01 1.718923460724385566e-01 -6.231949237451103046e-02 2.565110519618229445e-01 1.088339814255617211e-01
-5.412245238062525846e-04 -6.426710334331918462e-02 4.278459907884088476e-01 -1.202652809540536230e-02 -2.294635565134720001e-01 3.133353997260178159e-01 1.064209027359524634e-01
2.151562747305358347e-01 7.091794893150460410e-02 -7.348631709488968877e-02 -1.374416711200842356e-01 3.864140847903631271e-02 4.421302443537662025e-02 -1.298872062723654963e-02
-6.922884268239132277e-02 -1.864009634895422152e-01 1.126249491217390722e-02 3.997183846027974746e-03 2.604151097153232369e-02 -2.999633914143395308e-01 1.111211378570269442e-01
-1.950226561439294959e-01 1.122184923075050939e-01 -1.168772453940759848e-01 -3.717751556723256634e-01 -7.081023814346566747e-02 -4.889281991363836344e-02 1.775641608446888176e-01
