1.581746341481050921e-01,8.498123549213794370e-02,-1.941066445472927893e-01,-9.360174135302641585e-02,-1.258693055471368782e-01,1.584822703790584597e-01,1.490490447359415181e-02
1.900856785777442146e-02,-2.344273056560392671e-02,-8.346682275707061061e-02,1.152758416565497802e-02,-3.372232647607534273e-02,-3.333963204466076219e-02,-1.103169069731695512e-01
-1.964043969400329145e-02,-9.493649729621302102e-02,6.034628197854131210e-02,-7.968831312129458222e-02,1.350604033433365492e-01,-1.409114787055096296e-01,1.141639635285053994e-01
-4.037386329178609817e-02,-1.300252710319412530e-01,-1.367343168288586708e-01,-3.747724470263057439e-01,1.377804341859114323e-01,2.204441257633560081e-01,1.112236136970054245e-01
3.548679583080383004e-02,-2.560972966288976860e-01,8.146099653504103311e-02,-5.500882168851884205e-03,-2.551407482408459271e-01,-8.798875069289993633e-02,4.735441865376307374e-02
6.117563379924183253e-02,-3.068503013895209075e-01,-8.741041064278626260e-02,3.140054960828764230e-01,1.362518949660415368e-01,-1.499886285419911591e-01,1.425050915791922501e-01
-1.052964990497446268e-01,-5.431348244677521864e-01,1.166019274262777156e-01,-2.296826681858483432e-01,-2.948936214928925548e-01,-2.498189082682936157e-01,2.853238133087283024e-01
6.341037119609185813e-02,-2.196280122369256849e-01,-2.162561219939357349e-01,6.936837668798040424e-02,-3.055291253971759158e-01,-1.086873126964601338e-01,1.660755906331291831e-01
-7.352212196664006938e-02,2.300242890654148609e-01,-1.479922837426091153e-02,-6.785165535817005988e-02,-9.062913150635330817e-02,-4.267665788565904172e-01,1.096693617105985591e-01
1.067216095714186574e-01,1.094302812897401944e-02,1.335982077422805947e-01,1.716883594402364988e-01,-2.560757977621039294e-01,-8.400578694648759559e-02,-2.092228218650600824e-01
-7.689839275284933266e-03,-8.337876456792571445e-02,-7.288101279706236946e-02,9.852262092642512237e-02,-5.099072310550981646e-01,4.687690598042140722e-01,-5.530427082864191463e-02
1.761764762817022434e-01,-4.326745929048118888e-02,-9.328061890132864631e-02,4.691675023847969861e-01,-1.719129049031476938e-02,-6.962911940276024503e-02,6.393734542662961318e-02
1.659124784646175479e-02,1.017275968880605513e-03,1.672215606640352625e-01,6.463196808955942729e-02,-1.173089803374278983e-01,-1.241160204985607418e-01,-3.723040134001612267e-02
3.633414194212399029e-02,-1.100727607238247419e-01,1.165692654801089440e-01,-1.088911497678686086e-01,7.074966007214587849e-02,1.166312583442687539e-01,-6.806961118317833570e-02
-2.380782709071825876e-01,-4.018310453661258497e-01,2.633497237897030607e-01,2.795209887370911361e-02,-1.330745541028032497e-01,-1.984990985943957398e-02,6.509682352009931762e-03
-4.089619456636042760e-02,7.531651468181876918e-02,-1.031860420169575659e-01,1.105697752009220658e-01,1.086204187940418599e-02,-1.216027316809027564e-01,1.003039642325078140e-01
6.202706597521807225e-02,-3.553106098930129964e-01,-1.826616218014575632e-01,2.187201205455063802e-01,1.222293475772520260e-01,9.357399404652218255e-02,-7.793515590294951279e-02
-1.659913334859554682e-02,5.696910999499395917e-03,1.477574982116145255e-02,4.300331911010293190e-02,8.107455323493346910e-02,-6.251487003955545629e-02,7.349532487536372671e-02
-1.494833912442474488e-01,9.073324731218720962e-02,9.707001121744171512e-02,2.649162925150481962e-02,-7.153119719237380214e-02,1.225150063218309049e-01,-8.775596410033839612e-02
-1.078791072447559812e-01,6.041855807090031755e-02,-5.471697306178389258e-02,-1.300872616386596348e-01,3.748217797436187437e-01,-1.298827293364398783e-01,-1.346025296448199737e-01
-2.812554198971381134e-03,3.749370629227314049e-03,-1.253745774730443026e-02,-1.868862251567385557e-01,7.449196483892592605e-03,1.180467972908919999e-01,1.192402274121612260e-02
1.821207485471894039e-01,2.124450253532855770e-01,6.227172227837592805e-02,-5.647150826038848520e-02,-2.687031648767592151e-01,4.718880738263474955e-02,-1.542617887675376831e-01
-2.295201684834307851e-02,-1.484711901253475963e-01,-1.085027167094718657e-02,1.708529819089333324e-01,-1.657032059747678143e-01,-1.699651945785361218e-01,-9.737167023014265538e-03
1.302253065386483333e-01,-3.982965323793752344e-01,-1.955723996641989954e-02,6.275305270415904024e-02,-1.920323318791429534e-01,3.761449630815135586e-02,-2.511374478472245819e-01
-2.146506998393374333e-02,1.657306298768879138e-02,-6.490376170535192002e-02,-1.009894159484124726e-01,-4.879775556682382741e-03,-8.070518061477975624e-02,-7.708584859720038485e-02
-1.676269201117609464e-01,7.647219595318519025e-02,-1.439025035054314339e-01,4.192133463551542261e-01,-3.481421686631028245e-01,-4.290828310977297388e-02,-1.469156461418657245e-01
4.235445400215694794e-03,1.086689356040643345e-01,-6.558907014338566377e-02,4.178127314735638476e-02,-6.094019032041378403e-02,-2.476620125178441781e-02,6.717852014407857397e-02
8.029380048874121267e-02,4.581031723550449408e-02,-1.427686882413692904e-01,-2.576734328187511025e-01,-2.438355050891153064e-01,-2.972126062809089461e-02,8.396666723594113646e-02
-8.060408358757345515e-02,4.722563885585661647e-01,8.213523362766221927e-03,-1.238702336191615655e-01,4.991664176601774000e-02,3.095495624531665046e-01,-1.060627790767899314e-01
-1.175424639674042954e-01,1.482387347367618569e-01,2.210372537351917160e-02,-5.664474056481511033e-02,3.541712068770299093e-01,3.101712954587500584e-02,1.136398808844351349e-01
-1.416029446548486455e-02,-6.486359581706099831e-02,-6.614216815362081170e-02,-3.094249015184780682e-01,8.664492320383643253e-02,3.005835632155861442e-02,-3.584561632944557180e-02
-3.073545529446789631e-02,2.505248022516254683e-02,-2.566422474823598088e-01,-1.422054914880085778e-02,6.073864783986755028e-02,2.083357952912596317e-02,1.865586104084839825e-01
-1.586719006343177141e-01,-7.710801248140188024e-02,2.294045052581887290e-01,-2.956552833949620540e-01,-2.643359300567506009e-01,2.009588237214353021e-02,2.024882316757517231e-01
1.369877670118947732e-01,-2.803944257830940368e-01,-3.197784246815939535e-01,1.422088317716746209e-01,-1.307087137817361522e-02,4.594476693415447399e-02,-4.016802162051225089e-01
3.009990562691116853e-02,2.635821947141302468e-01,5.926431138373283725e-02,-1.255721088378928818e-01,-3.644406022215591207e-02,-6.610886570310357813e-02,2.453850207805395242e-02
-5.149654211061866806e-03,-3.216645206530291314e-03,-5.975125597261860162e-03,1.183428625504164139e-01,1.568087676575795689e-02,1.554376984649532001e-01,-7.352910515483940083e-03
4.635306477695578381e-02,-5.694804347649357057e-02,-1.618972926742286156e-01,-9.376708727206549410e-02,3.180708765819885431e-02,-1.381364676522777932e-02,2.508214959421233292e-01
1.311170656224754094e-01,-8.939275597608352386e-02,-1.809524308248250390e-01,6.541581405385275133e-03,-1.861272126669792915e-01,-3.682468916100307688e-01,2.388924407088383328e-01
7.680027910851118522e-02,1.901998962081181133e-01,-7.353703699011408801e-02,1.945000043259964284e-01,2.571223914526810095e-01,-2.395334138425838644e-01,-5.439952740065588654e-02
-2.612053111849331200e-01,1.088952586731847944e-01,5.239161449808361626e-01,1.563643047903117422e-01,-5.264897255179641355e-01,-1.467334603083093533e-02,2.778125553196827413e-01
-1.350009560431782510e-02,-1.932207752973540693e-01,-1.067626430124236220e-01,-4.717774885604270746e-02,1.060979469153154608e-01,8.898924430278032371e-02,3.921106021968902983e-02
-7.253818345177837079e-02,-2.888971130040230983e-01,2.331279247207533600e-02,1.282937228434155308e-01,-2.688724430350136196e-01,-3.623906542473614434e-01,-1.323411543789429143e-02
2.344254034188746338e-01,-7.532302964867468309e-02,1.601609216328945262e-01,1.160201501594742973e-01,-3.163228482183804563e-02,2.893033011397289633e-01,-5.044305869185274765e-02
-3.175161888744332250e-02,-1.336108815294533361e-02,-3.793419125463629027e-02,-2.077758289549072601e-02,-3.130400179672474664e-02,-4.747116377685303007e-02,5.413875479003638774e-02
-2.833711216530973021e-01,-2.404819710257111443e-01,5.969719479446011605e-03,-2.378668643698020335e-01,-1.393306283698719228e-01,3.551176176001725193e-01,2.111210283214167704e-01
6.006078033962726492e-02,-3.224353565153463830e-01,-1.544136423605402542e-01,-2.118465333105938944e-02,8.749606907326172578e-02,-1.732965820384764211e-01,3.853421659637514419e-03
3.661706952781643848e-02,5.648341753413701344e-02,-1.103497790574022308e-01,8.641767969814747458e-03,6.140592289324799113e-02,3.077231495148159690e-02,7.013208854603855680e-02
4.730013198881897335e-02,-3.685397924875603859e-02,-6.678586960950903817e-02,-7.227557455312393075e-02,-3.972459995443684000e-01,-6.444312879554330020e-02,-4.605687075231706951e-01
7.957023858771090918e-02,1.165502430239704346e-01,-1.845463551254037105e-01,1.676605399199945223e-01,1.718907815800321814e-01,3.249441221775675737e-01,-1.659042220648625221e-01
-1.127740059394910094e-01,1.475356743519807556e-01,-4.004974510734833452e-03,1.113990560059962970e-01,-3.934833578143673294e-01,1.392980479299788521e-01,6.595547302054897976e-02
